,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_C++,language_Go,language_Java,language_JavaScript,language_Python,language_Swift,language_TypeScript,pr_points1,pr_points2,pr_points3
0,2.008884974897592,-0.22978498775342707,3.1347296820802133,2.847588177595634,0.9556242363043055,0.9575173585982718,0.8314087878845856,0,0,0,0,1,0,0,40626.25,59605.1,44610.2
0,0.9486295066912162,0.14444145054897908,1.9336244207199977,0.7798916765443823,1.5034111133187253,1.5081075167663562,0.9898266404394158,0,1,0,0,0,0,0,15093.0,20943.0,15562.2
0,3.9417185065933538,1.6959132281032088,0.5217989380685164,0.8464785130189141,0.22040722621774156,0.23697960505862467,0.11892832890636788,0,0,1,0,0,0,0,255745.25,368295.6,272328.7
0,-0.5284160421204248,-0.34024791508518865,-0.753058400743642,-1.1283468740020697,-0.6246034157419652,-0.6286843834902868,-0.5841366733912691,0,0,1,0,0,0,0,224.25,308.40000000000003,227.5
0,-0.518666566550711,-0.8918139325075614,-0.7003783454208256,0.6204337260395824,-0.6113905538867392,-0.615646095103543,-0.5724476772822543,0,0,1,0,0,0,0,129.5,185.1,143.3
0,1.499474876380046,-0.449047244113761,1.016991458102991,1.9188770372929531,0.9560398726871684,0.9695688872629247,0.9748094061194985,0,0,0,0,0,0,1,19606.5,26856.0,20487.8
0,-0.33342653072614875,1.0125070451530933,-0.46858610200043316,0.0824821787321804,-0.5673330973032545,-0.5622667474901465,-0.5216579938602641,0,0,1,0,0,0,0,21579.0,31219.7,23332.9
0,-0.545477624367424,-0.8955570286897371,-0.7952024450018952,-1.7302568300284298,-0.6271847364355357,-0.6314777841741467,-0.5860889138528583,0,0,1,0,0,0,0,53.0,81.0,61.8
0,-0.545477624367424,-0.6630691658190491,-0.7846664339373319,-1.7241238319320913,-0.6197032815440006,-0.6239319745346289,-0.582247295771019,0,0,1,0,0,0,0,1.0,1.0,1.0
0,-0.443108130885429,-0.8714348532934939,-0.5318021683878129,0.681763707002967,-0.5729113750732588,-0.5765022075985444,-0.5537459819838456,0,0,1,0,0,0,0,1464.5,2132.5,1624.7
0,-0.5259786732279963,1.3888961612496455,-0.7741304228727687,-1.6102252958572343,-0.5663924465420381,-0.5707412721622203,-0.5598157385531517,0,0,1,0,0,0,0,1127.25,1732.2,1307.2999999999995
0,0.13454829662011375,-0.7107312572054191,0.2162546171961809,0.19200000188108143,-0.3447926276787309,-0.34602851221461883,-0.34711233012185744,0,1,0,0,0,0,0,168954.5,228633.6,162394.2
0,-0.3894860152520031,0.20516278861538415,-0.321081947096547,0.16221115398458036,-0.39340020887461136,-0.39699174962613126,-0.42549530851167716,0,0,1,0,0,0,0,4928.25,6991.1,5151.400000000001
0,-0.540602886582567,-0.4868109255961554,-0.7741304228727687,-0.9101873702894587,-0.6256753200977698,-0.6300702004529289,-0.5874858658826181,0,0,1,0,0,0,0,12.75,15.9,13.6
0,1.2654874627069148,-0.5819687485385765,0.5428709601976429,0.8342125168262372,0.41157808673565294,0.4205967248156216,0.4252624471323096,0,0,0,0,1,0,0,15088.25,20909.3,16234.0
0,0.3880346614326726,-0.5713217193981658,0.2583986614544341,-0.4090338115600875,0.36717062056659927,0.36361860645107036,0.3873386919044068,0,1,0,0,0,0,0,6991.75,9921.6,7572.1
0,-0.3017407351245789,-0.8927289115743154,-0.2262578475154774,1.6455205507132962,-0.41941029620219994,-0.42229923426328325,-0.3944620191705643,0,0,0,0,1,0,0,1697.75,2413.4,1842.3
0,1.397105382898051,0.271457180997473,2.3761368854316562,0.3050223953707473,0.9970128697978274,1.0020086131266595,1.0011105204598005,0,0,0,0,0,0,1,34801.5,48404.9,36057.9
0,0.3149135946598191,-0.3129649029128861,1.512183978137466,2.599639825986522,3.875141691930858,3.871781597241962,3.855956612277575,0,1,0,0,0,0,0,183664.5,256943.5,184894.5
0,-0.1920591349652986,-0.711812596102492,-0.11036172580528118,1.522860588786527,0.11048234075001027,0.10662574353595476,0.0750360961313165,0,1,0,0,0,0,0,9435.0,14319.7,10744.1
0,2.2258108063237243,0.41976696972678845,-0.25786588070916727,1.9539227407006015,-0.1814037780153508,-0.16127226542550235,-0.16164599389080397,0,0,0,0,1,0,0,64500.75,87369.2,65520.9
0,-0.47479392648699886,-0.4491304240289205,-0.753058400743642,-1.1686494329208652,-0.5990308403963377,-0.6010043221684017,-0.5549718073899599,0,0,0,0,1,0,0,4182.75,6643.8,4996.7
0,-0.1774349216107279,1.384071726170397,-0.06821768154702801,1.8251297806774938,-0.28325656741589944,-0.28307904641417997,-0.3095692443220641,0,0,0,0,1,0,0,53000.75,74501.1,53544.4
0,-0.5430402554749955,0.24442370857064882,-0.7846664339373319,-1.2781672560697661,-0.33962998629158975,-0.34484585166534826,-0.26396225293048264,0,0,0,0,1,0,0,16.5,20.1,16.3
0,-0.004381730248307921,-0.16465511418357065,1.838800321138928,-1.0600077523571554,0.12266704944762745,0.12595462515102737,0.06270799446868668,0,1,0,0,0,0,0,122045.0,172906.9,125736.9
0,2.5621677134788508,-0.423677369990126,1.0380634802321178,0.3050223953707473,0.015936001448212257,0.020530957783533588,-0.08887527028054404,0,0,1,0,0,0,0,25724.0,35488.5,26951.3
0,-0.4577323442399997,-0.8859081585312398,-0.6793063232916989,-0.4545932259900303,-0.6230721238051011,-0.6263771070812802,-0.5828584622840389,0,0,1,0,0,0,0,2182.0,3070.2,2341.0
0,0.8462600132092213,2.1855102087317846,2.5025690182064158,-0.3021444161667601,2.4458994248593697,2.4453986522011517,2.3561784359872813,0,0,0,0,0,0,1,31126.25,43932.6,33242.5
0,-0.4333586553157152,-0.9095312544365262,-0.5212661573232495,1.6060941343796917,-0.47676811703730276,-0.48134519469250997,-0.49176671280347983,0,0,1,0,0,0,0,1146.25,1669.7,1256.8
0,-0.2261822994592969,2.833398567908811,-0.05768167048246472,1.2144583987992217,0.07825958327857381,0.0790472604207557,0.06152407762346536,0,0,0,0,1,0,0,931.25,1301.1,1008.6
0,-0.48941813984156957,-0.8785883259972074,-0.6055542458397559,0.19112385929589024,-0.5001968836713208,-0.5035980775428957,-0.48184486101211116,0,0,0,0,1,0,0,294.0,407.5,303.90000000000003
0,-0.2846791528775797,1.398545031408143,-0.2157218364509141,0.1771055779328309,-0.14342773798112554,-0.11122323187416229,-0.15545051163881948,0,0,1,0,0,0,0,1651.5,2362.4,1860.2
0,-0.469919188702142,-0.878338786251729,-0.6160902569043192,-0.04368235353535361,-0.5761708393388691,-0.579636620833421,-0.5495900496953103,0,0,1,0,0,0,0,1757.75,2660.2000000000003,1979.9
0,-0.5259786732279963,2.4696527989164965,-0.7109143564853889,-0.550092767775872,-0.6152187837288992,-0.6192593770270813,-0.5757724231130825,0,0,1,0,0,0,0,20.25,26.3,21.8
0,-0.5430402554749955,-0.5346393768128443,-0.7741304228727687,-1.0275904767050805,-0.6250409277239263,-0.6293446418337446,-0.5838887144059867,0,0,1,0,0,0,0,8.0,11.3,8.899999999999999
0,-0.5430402554749955,0.18470052948615723,-0.7214503675499522,-0.8365913931333971,-0.534279067066092,-0.5387513926423799,-0.48163182582757286,0,0,1,0,0,0,0,39.75,50.7,40.4
0,-0.5430402554749955,-0.4009692531515937,-0.7741304228727687,-1.059131609771964,-0.619900161935883,-0.6239609968793962,-0.5798654925602786,0,0,1,0,0,0,0,19.0,27.1,20.7
0,-0.44554549977785746,-0.6173202124813466,-0.247329869644604,1.1469954197394985,-0.2589746524170573,-0.2511399559976826,-0.32360162746100085,0,0,1,0,0,0,0,5051.75,7442.6,5538.7
0,-0.5113544598734256,-0.3975588766300559,-0.7214503675499522,-0.7375872810067906,-0.637028756029661,-0.6409318129821194,-0.59645779029375,0,0,1,0,0,0,0,2986.25,4255.900000000001,3165.4
0,-0.4796686642718558,-0.8394105859571022,-0.6687703122271357,0.8902856422784745,-0.588224294441898,-0.5909698464650814,-0.5627912463765401,0,0,1,0,0,0,0,637.5,896.1,665.1
0,-0.5235413043355679,-0.910945312994237,-0.7214503675499522,0.23580713114064186,0.04360863430725326,0.036057912234079816,0.10069810491800311,0,0,1,0,0,0,0,42.25,52.1,44.0
0,-0.5064797220885687,-0.8118780340393212,-0.6793063232916989,-0.6026613228873445,-0.5520201779346153,-0.5563752115023691,-0.5115999392459939,0,0,1,0,0,0,0,961.0,1260.8,896.8000000000001
0,-0.540602886582567,-0.17239084629340035,-0.7741304228727687,-1.622491292049911,-0.6362631100612289,-0.6403948996039229,-0.5952703810684542,0,0,1,0,0,0,0,742.5,1032.2,757.2
0,-0.37242443300500394,-0.195348502877411,-0.753058400743642,-0.45809779633079517,-0.6350818277099339,-0.6376377768510223,-0.5917780009940549,0,0,1,0,0,0,0,6488.25,9323.4,7096.900000000001
0,-0.5430402554749955,0.12481099057134674,-0.7109143564853889,-1.167773290335674,-0.5332727895075814,-0.5374236203692725,-0.48004977765386986,0,0,1,0,0,0,0,202.25,275.6,205.9
0,-0.545477624367424,-0.8679412968567967,-0.7846664339373319,-1.54188617421232,-0.6306410810930286,-0.6348661429257377,-0.59000387191626,0,0,1,0,0,0,0,8.0,10.8,8.0
0,-0.006819099140736371,-0.3931503411266046,0.5639429823267695,0.8718866479894591,1.7775998724137594,1.7702953793948322,1.8846582326223233,0,0,0,0,0,0,1,17477.25,24101.2,17510.3
0,-0.07019069034387608,-0.35405578100165885,0.026606418034041623,-1.3894373643890496,0.0007324600750633792,-0.005429529610884436,0.06302929343553132,0,0,0,0,1,0,0,6919.5,10570.1,8033.099999999999
0,-0.2578680950608668,-0.6282999612823952,-0.27893790283829384,0.07021618253950349,-0.2956600321044972,-0.2995564826558578,-0.2613709069152783,0,0,0,0,1,0,0,2002.0,2918.3,2244.3
0,-0.545477624367424,-0.26505327178103766,-0.500194135194123,-1.6969634117911638,-0.4781462797804803,-0.4796038540064674,-0.45844242213356096,0,0,0,0,1,0,0,1.0,1.0,1.0
0,-0.4089849663914307,-0.8705198742267399,-0.44751407987130654,-0.16196160253616673,-0.5185286357154917,-0.521860387987767,-0.5049748942448583,0,0,0,0,1,0,0,413.0,567.3000000000001,444.1
0,0.7731389464363677,-0.3894072449444289,1.006455447038428,1.1023121478947469,0.8580809399260738,0.8651102128589461,0.9652437770957188,0,0,0,0,0,1,0,92720.75,123745.0,87825.1
0,0.4562809904206692,-0.6205642291725655,0.9748474138447379,1.1434908493987337,1.7967410216245585,1.7943839255517544,1.6735438571248802,0,0,0,1,0,0,0,11385.0,16719.600000000002,12522.8
0,-0.37242443300500394,1.687428876756944,-0.02607363728877484,-0.7971649767997928,0.08276595669277334,0.07866996993877975,0.12455455320622537,0,0,0,0,0,1,0,18548.0,29070.9,21864.9
0,-0.021443312495307076,0.7128098108335625,-0.25786588070916727,0.8447262278485317,-0.30924477914438997,-0.3054770409884025,-0.31851322969260093,0,0,0,0,0,1,0,19545.5,28128.7,20819.7
0,0.9388800311215024,1.5245626028747232,1.8282643100743647,1.144366991983925,1.1182036888010574,1.147773339720806,0.5738178183570362,0,0,1,0,0,0,0,54621.5,77205.8,58315.2
0,-0.5259786732279963,-0.36137561353569125,-0.7319863786145154,-1.3482586628850628,0.32243502041107464,0.31385254076121216,-0.06504676103291702,0,0,1,0,0,0,0,60.75,74.6,55.9
0,-0.545477624367424,-0.00045796165879853954,-0.7846664339373319,-1.727628402272856,-0.6011746491079472,-0.6052996291939734,-0.5569973878331115,0,0,1,0,0,0,0,3.0,3.8,3.0
0,-0.3504881129731479,0.10767592804849818,-0.6793063232916989,-0.5404551993387687,-0.6312973490659702,-0.6347210312019009,-0.5903950184845927,0,0,1,0,0,0,0,241460.0,340920.7,246235.1
0,-0.5357281487977101,1.4769005114883533,-0.7635944118082053,-0.3389424047447908,-0.6332880285838933,-0.6357368132687591,-0.589899100514028,0,0,1,0,0,0,0,1782.75,2797.9,2131.2
0,0.04192827870783264,-0.6737161949594599,0.8800233142636683,1.854918628573995,4.076375328033874,4.05780031602846,3.919853198118785,0,0,0,1,0,0,0,9053.75,12933.4,9554.3
0,-0.5381655176901385,-0.1716422270569652,-0.7003783454208256,-0.9802787771047554,-0.5342353158678959,-0.5388021817457229,-0.4817331048497304,0,0,1,0,0,0,0,957.75,1466.6,1146.7
0,-0.46748181980971354,-0.863116861777548,-0.45805009093586985,0.3987696519862066,-0.16455956670984767,-0.16989915740760494,-0.11643713382770399,0,0,0,1,0,0,0,192.75,270.7,210.4
0,-0.06287858366659073,0.12148379396496839,-0.3842980134839268,0.14994515779190346,-0.455395656718502,-0.45661090136451365,-0.4186048426248872,0,0,1,0,0,0,0,52442.25,73424.6,53606.5
0,1.7042138633440358,0.9528670459837613,3.1031216488865234,0.7606165396701757,0.7343525514274691,0.7379560648468794,0.6225749365757259,0,0,0,0,0,0,1,212069.5,301447.8,225457.6
0,-0.11650069930001665,1.283340848912292,-0.5950182347751927,0.039551192057811185,-0.2851378689383323,-0.2850815882031289,-0.35397834934812666,0,0,1,0,0,0,0,48940.0,70243.0,50837.0
0,-0.5332907799052817,-0.9115275724003532,-0.7425223896790788,-0.7261974273993049,-0.6105592811210132,-0.6148842585533993,-0.5709145224295931,0,0,1,0,0,0,0,61.0,82.80000000000001,66.39999999999999
0,-0.5162291976582826,-0.8771742674394966,-0.6898423343562623,-0.9434807885267246,-0.5581015944838749,-0.5616500226638397,-0.5167023065346914,0,0,1,0,0,0,0,1412.0,1951.7,1438.5
0,1.2801116760614855,-0.16889728985670305,2.2497047526568967,2.09060098399043,0.3786771856921767,0.3958551759014335,0.3320368534262926,0,0,0,0,1,0,0,20839.25,29142.7,21829.8
0,-0.5064797220885687,-0.13878616056897888,-0.7003783454208256,-1.4227307826263156,-0.5260319662061248,-0.5304364908665267,-0.4754992064169275,0,0,0,0,1,0,0,6304.25,9964.5,7505.999999999999
0,-0.5430402554749955,-0.7509903361425972,-0.753058400743642,-1.2133327047656168,-0.6218689658547082,-0.6262247397712516,-0.5840563486495579,0,0,0,0,1,0,0,26.5,39.400000000000006,30.8
0,3.451807359215235,1.9872924709067938,1.2803917347170735,1.3949437713486106,1.889252930210237,1.8901649188702874,1.420307885550107,0,1,0,0,0,0,0,283416.0,415420.0,306628.0
0,-0.33342653072614875,-0.8387451466358266,-0.3105459360319837,-1.5707988795236298,-0.30480403252748456,-0.30776980622502526,-0.2925927847804088,0,0,0,0,1,0,0,3582.0,5337.6,4009.2
0,-0.545477624367424,-0.917100626716037,-0.7952024450018952,-1.7328852577840033,-0.639413196331349,-0.6437832583555142,-0.5989478572867969,0,0,0,0,1,0,0,5.75,8.700000000000001,6.8
0,-0.3967981219292885,-0.8968879073322884,-0.573946212646066,-0.28900227738889195,-0.6111717978957587,-0.6146375686228767,-0.575810839293901,0,0,0,0,1,0,0,9029.0,14338.1,10770.5
0,-0.469919188702142,-0.6526716764241167,-0.7425223896790788,-1.5541521704049968,-0.43181376089079765,-0.4363750714754607,-0.4269621081429249,0,0,0,0,1,0,0,1179.75,1623.9,1208.4
0,-0.07750279702116143,-0.49080356152380944,-0.3421539692256736,0.8035475263445448,-0.5724738630912977,-0.5737886183627948,-0.5318208198767663,0,0,1,0,0,0,0,63111.0,92222.9,67624.9
0,-0.5259786732279963,0.968754409779218,-0.7846664339373319,-1.2501306933436476,-0.6339880477550311,-0.6367308285770418,-0.5904823279864527,0,0,1,0,0,0,0,5411.75,7562.5,5529.4
0,-0.5430402554749955,2.5019266059983667,-0.7846664339373319,-1.2071997066692783,-0.6381662871827598,-0.6422813520138024,-0.5977918794821706,0,0,1,0,0,0,0,1031.75,1324.3,923.6
0,0.12479882105039995,3.1890758851306575,0.04767844016316821,-0.14531489341753379,0.6017864208932496,0.6217288296397301,0.23382763335410753,0,0,0,0,1,0,0,842296.5,1263587.1,927786.5
0,-0.4991676154112834,-0.5858782045510711,-0.7003783454208256,1.3476320717482853,-0.5818803707034618,-0.5857385688207619,-0.5651835267275036,0,0,0,0,1,0,0,4760.0,7461.000000000001,5648.6
0,-0.1628107082561572,1.022405455057069,0.5744789933913328,-0.0007513668609843985,-0.08578553435774802,-0.08705487426912979,-0.09071924695982696,0,0,1,0,0,0,0,3036.75,4219.3,3147.4
0,-0.5064797220885687,-0.811295774633205,-0.7319863786145154,-1.260644404365942,-0.6102092715354442,-0.61382494296939,-0.571158989034801,0,0,0,0,1,0,0,184.0,258.7,196.3
0,-0.545477624367424,0.5985206074044659,-0.7741304228727687,-1.6435187140945,-0.6381225359845637,-0.6425425531167088,-0.5988535630247881,0,0,1,0,0,0,0,1.0,1.0,1.0
0,-0.4796686642718558,-0.804225481844651,-0.4053700356130534,-1.5120973263158188,-0.47633060505534164,-0.47947325345501424,-0.443131827887394,0,0,1,0,0,0,0,1895.0,2655.8,2089.8
0,-0.5357281487977101,-0.8969710872474479,-0.7846664339373319,-1.3394972370331508,-0.6337036649667565,-0.6377756329886672,-0.593422912009097,0,0,1,0,0,0,0,1640.5,2347.7,1723.1
0,-0.545477624367424,-0.22063519708588655,-0.753058400743642,-1.176534716187586,-0.6376412728044064,-0.6411422249816828,-0.5959793342235574,0,0,1,0,0,0,0,433.25,653.0000000000001,497.7
0,0.46115572820552614,-0.7930793732132836,1.5227199892020293,1.9048587559298937,0.7386839200488843,0.7329279436159316,0.6946332146508082,0,1,0,0,0,0,0,20348.25,29012.3,21350.2
0,-0.1969338727501555,0.3905708195058183,0.08982248442142138,0.7527312564034548,-0.21207336795082526,-0.21492732531418898,-0.19769084863868,0,0,0,0,1,0,0,18490.25,25490.8,18309.9
0,-0.545477624367424,2.7473905356339303,-0.7846664339373319,-1.2071997066692783,-0.6343599329396982,-0.6388494597450602,-0.5947360469170712,0,0,0,0,1,0,0,1.0,1.0,1.0
0,-0.4284839175308583,-0.4079563660249883,-0.5318021683878129,-0.3704835378116743,-0.30095392708622676,-0.30516505078215317,-0.23918381630261906,0,0,0,0,1,0,0,376.25,506.7,397.4
0,-0.20180861053501242,0.289756762332554,-0.02607363728877484,0.7422175453811604,-0.4152101811753732,-0.4053429293329437,-0.39334794992683086,0,0,1,0,0,0,0,20914.75,29819.800000000003,22156.7
0,-0.5381655176901385,-0.8476453975578887,-0.7214503675499522,-1.2869286819216783,-0.5373635265389178,-0.5417842276705708,-0.48652115793173195,0,0,1,0,0,0,0,344.75,514.5,406.2
0,-0.46748181980971354,-0.8270167785983428,-0.6687703122271357,-0.5895191841094765,-0.4653490543081175,-0.46964918975125736,-0.4129646488047322,0,0,0,0,1,0,0,338.5,478.5,359.9
0,-0.46016971313242816,-0.10900775094189256,-0.753058400743642,-0.7375872810067906,-0.6020715486709675,-0.6056769196759493,-0.5596585814498037,0,0,1,0,0,0,0,727.0,1000.0,789.6
0,0.5927736483966625,0.0037842140143338706,1.7545122326224218,1.1811649805619557,1.1778584475414564,1.1849074298506637,1.0946434436123647,0,1,0,0,0,0,0,12643.0,18152.6,13612.6
0,0.4587183593130977,-0.7675431392593296,0.3321507389063771,2.0494222824864434,0.03584279662744325,0.03970021650238544,-0.008138427720579116,0,0,0,0,1,0,0,6535.0,9419.5,7216.3
0,-0.491855508733998,-0.8999655641931884,-0.647698290098009,-1.1081955945426718,-0.5832147822484433,-0.5866382615085506,-0.5427694314100083,0,0,0,0,1,0,0,511.5,741.8,563.2
0,-0.518666566550711,-0.9173501664615153,-0.6371622790334458,-1.4604049137895376,-0.5704831835733746,-0.5746737998781998,-0.529543788068258,0,0,0,0,1,0,0,85.5,113.5,88.1
0,-0.4723565575945704,-0.37834431622822084,-0.753058400743642,-0.7218167144733489,-0.6117186878732102,-0.6108791749755015,-0.5633919357493367,0,0,0,0,1,0,0,4078.25,6452.500000000001,4872.8
0,-0.5332907799052817,-0.9062872377453073,-0.7319863786145154,-0.7077984331102896,-0.6262222100752213,-0.6306651585206601,-0.5896232024881505,0,0,0,0,1,0,0,28.75,39.7,30.6
0,0.015117220891119684,-0.14785277132135993,1.5332560002665927,-0.7288258551548785,-0.0115835022171421,-0.009724836636456156,-0.06820736500024853,0,1,0,0,0,0,0,5476.0,8025.2,6067.2
0,-0.3407386374034341,-0.48797544440838786,-0.12089773686984448,1.9837115885971026,0.4012090527631745,0.40147099961392085,0.5039806940092716,0,0,0,0,1,0,0,20643.75,29765.3,21817.4
0,-0.1676854460410141,-0.4958775363485365,0.3742947831646303,-0.8856553779041049,-0.17873495492538793,-0.18327120275917344,-0.17062839544215913,0,0,1,0,0,0,0,68118.75,95310.9,69432.2
0,-0.5211039354431395,-0.5178370339506336,-0.753058400743642,-0.28900227738889195,-0.5999496155584559,-0.6036598667146167,-0.5593652215235543,0,0,1,0,0,0,0,1369.0,1951.7,1423.6999999999998
0,-0.545477624367424,0.45021081867515045,-0.7319863786145154,-1.2553875488547948,-0.5396604644442137,-0.5437069580114094,-0.4869018273598415,0,0,1,0,0,0,0,92.0,120.9,100.1
0,-0.49673024651885495,-0.890649413695329,-0.6687703122271357,0.8456023704337229,-0.605856027314931,-0.6100447825634394,-0.5660985303069962,0,0,1,0,0,0,0,112.25,153.70000000000002,123.6
0,-0.4626070820248566,-0.3736030610641317,-0.6160902569043192,-0.0428062109501624,0.3057876894974541,0.29794829582869015,-0.10215679170348486,0,0,0,0,1,0,0,1090.5,1620.0,1216.2
0,-0.5308534110128532,-0.1434442358179086,-0.7635944118082053,-1.424483067796698,-0.6167938268639591,-0.6209862065407402,-0.5748713890538875,0,0,1,0,0,0,0,10.0,11.1,9.9
0,-0.5357281487977101,0.049865887012674165,-0.7846664339373319,-0.6473445947320962,-0.5318289999671096,-0.536422349474798,-0.4796097377644956,0,0,1,0,0,0,0,97.25,136.3,105.0
0,-0.5284160421204248,-0.23411034334171893,-0.7214503675499522,-1.3351165241071947,-0.6176469752287833,-0.6219439439180636,-0.5776443388329606,0,0,0,0,1,0,0,96.5,135.9,105.3
0,-0.5089170909809971,-0.9121098318064694,-0.7003783454208256,1.9197531798781444,-0.6276003728183988,-0.6313907171398445,-0.5895463701265137,0,0,1,0,0,0,0,409.75,628.4000000000001,482.1
0,-0.5381655176901385,-0.7908335155039782,-0.753058400743642,0.02290448293917823,-0.6310129662776955,-0.6352434334077137,-0.5917011686324182,0,0,1,0,0,0,0,65.5,89.2,68.6
0,-0.518666566550711,-0.7928298334678051,-0.7319863786145154,-1.2886809670920607,-0.47083982968172955,-0.47152113098875315,-0.40699966363765805,0,0,1,0,0,0,0,496.5,753.1,570.5
0,-0.5430402554749955,-0.8633664015230265,-0.7846664339373319,-1.7311329726136209,-0.41739774108517874,-0.4226475024004917,-0.3515755918569399,0,0,1,0,0,0,0,912.0,1083.0,752.2000000000002
0,-0.5235413043355679,-0.3477341074495399,-0.7425223896790788,-0.8462289615705005,-0.6356724688855815,-0.639604040709012,-0.5951691020462967,0,0,1,0,0,0,0,1192.0,1768.2,1353.8
0,-0.22130756167444002,-0.8628673220320696,-0.11036172580528118,2.7021485084538934,-0.33112037824244595,-0.33220662051915595,-0.35027991884933773,0,0,0,0,1,0,0,1205.25,1683.5,1287.4
0,-0.48210603316428424,-0.6576624713336843,-0.6898423343562623,-0.6604867335099643,-0.5532014602859104,-0.5578263287407379,-0.5074370221973099,0,0,0,0,1,0,0,1893.25,2795.6,2125.5
0,-0.3407386374034341,-0.7859259005095701,-0.2367938585800407,0.7395891176255867,-0.3714152317810651,-0.37606663904885307,-0.3406095184233258,0,0,1,0,0,0,0,15684.25,22598.6,16526.9
0,-0.5430402554749955,-0.9104462335032802,-0.7635944118082053,0.27873811781501107,-0.600715261526888,-0.6053576738835081,-0.5641008889044398,0,0,1,0,0,0,0,67.25,91.9,69.4
0,-0.4552949753475713,-0.48839134398418516,-0.5212661573232495,-0.23468143710703704,-0.5963401417072768,-0.5995967384471841,-0.5625851959521505,0,0,1,0,0,0,0,1181.5,1634.1,1224.3
0,-0.5430402554749955,-0.8180333477611212,-0.7952024450018952,-1.6277481475610585,-0.6008683907205744,-0.6054012074006593,-0.556110323294214,0,0,1,0,0,0,0,89.0,134.10000000000002,104.1
0,-0.545477624367424,3.0450082720744747,-0.7846664339373319,-0.18036059682518213,-0.6325880094127556,-0.6362954934055312,-0.5906918707909167,0,0,1,0,0,0,0,1.75,1.9,1.6
0,-0.5357281487977101,-0.7837632227154241,-0.7635944118082053,-1.167773290335674,-0.6330473969938147,-0.6370137964385236,-0.5917919705143525,0,0,1,0,0,0,0,75.5,102.9,79.5
0,-0.5259786732279963,-0.9116939322306721,-0.7214503675499522,0.1552020133030507,-0.5589547428486991,-0.5633913633498823,-0.5127140084897274,0,0,1,0,0,0,0,92.25,133.20000000000002,101.9
0,-0.5308534110128532,-0.767959038835127,-0.753058400743642,-1.3876850792186672,-0.6304879518993421,-0.6344525745128028,-0.5902238918609471,0,0,1,0,0,0,0,436.75,651.7,488.2
0,-0.5430402554749955,-0.8298448957137644,-0.7952024450018952,-1.5322486057752167,-0.6306629566921267,-0.6351055772700687,-0.5891691930784786,0,0,1,0,0,0,0,9.5,10.8,9.4
0,-0.5381655176901385,-0.9155202083280072,-0.7635944118082053,-0.625441030102316,-0.6316036074533431,-0.6359544808545143,-0.592888577857714,0,0,1,0,0,0,0,29.75,39.1,30.4
0,-0.48210603316428424,-0.9034591206298856,-0.6266262679688825,0.22704570528872978,-0.4805963468794625,-0.4853067447532568,-0.49672589250912697,0,0,1,0,0,0,0,921.25,1281.4,964.5
0,-0.5357281487977101,-0.851138953994586,-0.7425223896790788,-1.6111014384424254,-0.605812276116735,-0.6084122756702746,-0.5607656659333884,0,0,1,0,0,0,0,383.75,521.4,380.3
0,-0.5430402554749955,-0.8341702513020562,-0.7846664339373319,-1.702220267302311,-0.6318879902416178,-0.6356787685792243,-0.5898432224328377,0,0,1,0,0,0,0,62.5,96.4,75.0
0,0.6780815596316582,-0.6659804628496302,1.1961036462005672,0.9454826251455206,0.20295049813749297,0.2060490411227936,0.18590868635327368,0,1,0,0,0,0,0,9245.25,13207.3,10080.8
0,-0.04825437031202003,-0.6909344373974678,-0.753058400743642,-0.9215772238969444,-0.6072998168554029,-0.6025642731996482,-0.5511755902490877,0,0,1,0,0,0,0,23676.75,33765.7,24873.8
0,4.031901155613206,1.3537942370523537,3.735282312760321,0.8026713837593537,1.5414309045511465,1.548441320406817,0.9867009602728284,0,0,0,0,0,0,1,214622.5,307525.8,227094.4
0,-0.2993033662321504,0.41935107015099116,-0.3526899802902369,1.0874177239464964,-0.40177856332916684,-0.4028760300277167,-0.38945045376380116,0,0,0,1,0,0,0,4587.25,6465.200000000001,5070.7
0,0.7658268397590824,-0.5131789587017039,-0.321081947096547,-0.7174360015473928,-0.45445500595728566,-0.44468271766512213,-0.39783915070250847,0,0,1,0,0,0,0,22660.5,33471.200000000004,25671.0
0,-0.5211039354431395,-0.9022946018176532,-0.7319863786145154,-1.2466261230028828,-0.581202227131422,-0.5850202657877693,-0.5391618027931538,0,0,1,0,0,0,0,111.5,163.0,127.2
0,-0.5016049843037118,-0.7257868218492812,-0.7319863786145154,-0.5807577582575644,-0.6293285451471452,-0.6327837896886787,-0.5893996901633889,0,0,1,0,0,0,0,439.5,598.4,462.2
0,-0.5235413043355679,-0.7208792068548731,-0.7003783454208256,-0.9864117752010938,-0.5669830877176856,-0.5698198127158561,-0.5291980424408924,0,0,1,0,0,0,0,2740.25,4059.4,3017.3
0,-0.34317600629586253,0.24159559145522722,0.7430551704243455,-0.8085548304072785,0.6184118762077723,0.6199366998503445,0.5620938984472773,0,0,0,0,0,0,1,27566.25,39208.3,28425.800000000003
0,-0.20424597942744085,-0.056687584306592834,-0.0892897036761546,-0.629821743028272,-0.3845187156408006,-0.3833947811026155,-0.34896329156128914,0,0,0,1,0,0,0,6601.75,10157.0,7607.9
0,6.25965632329281,0.8839108963165697,2.2075607083986433,0.6878967050993053,1.5096675346607693,1.5192520971570285,1.0120661167531912,1,0,0,0,0,0,0,92036.25,131000.5,98514.4
