,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,crossoverJie/JCSprout,Java,69,1188,23,478,7331.661000000001,6675.0,7627.999999999999,4611.25,7265.900000000001,5497.8
0,shuzheng/zheng,Java,10,41267,8,485,1345.986,1336.0,1379.6,986.25,1539.5000000000002,1177.8
0,winterbe/java8-tutorial,Java,10,149,11,1248,1518.48,1383.0,1522.6999999999998,22.25,28.8,23.9
0,justauth/JustAuth,Java,25,9554,34,1284,1720.611,1622.9,1455.85,371.75,557.5,437.2
0,mockito/mockito,Java,249,48812,281,2207,17675.973,16509.9,15951.349999999999,17422.0,24194.9,18459.7
0,lgvalle/Material-Animations,Java,12,8692,8,433,1358.973,1231.6,1384.6999999999998,1063.0,1539.4,1157.3999999999999
0,facebookarchive/stetho,Java,244,2353,49,2266,40056.237,36133.5,41416.35,10910.25,16099.800000000001,12300.9
0,daimajia/AndroidSwipeLayout,Java,22,399,16,1050,22325.652,20129.2,15632.0,1149.0,1632.7,1213.8999999999999
0,pagehelper/Mybatis-PageHelper,Java,37,5240,36,3521,1980.6840000000002,1851.6999999999998,1857.95,543.75,815.2,630.5
0,vuejs/vue,TypeScript,5,32405,356,659,83679.23700000001,75742.7,81570.75,12.25,15.700000000000001,13.2
0,jhy/jsoup,Java,278,5023,97,5129,5664.996,5295.3,5112.75,5994.25,8723.1,6694.6
0,xkcoding/spring-boot-demo,Java,4,14194,11,653,897.768,882.0999999999999,940.7499999999999,287.0,451.3,344.5
0,gyoogle/tech-interview-for-developer,Java,134,6723,70,1709,9268.389,8394.0,5092.5,2415.5,3325.1,2474.9
0,yangshun/tech-interview-handbook,TypeScript,181,31483,153,2265,10185.804,9303.0,9447.5,743.25,1018.2,807.3
0,gothinkster/realworld,TypeScript,184,34974,80,1943,8062.263000000001,7351.9,7178.75,2367.25,3347.0,2494.9
0,nvbn/thefuck,Python,481,4043,169,3214,17720.928,16124.1,15033.349999999999,7039.75,9776.4,7690.5
0,airbnb/javascript,JavaScript,790,3616,406,4104,50769.846000000005,45911.399999999994,45474.7,5573.75,7783.6,6013.3
0,Textualize/rich,Python,733,49182,225,1570,38507.121,35065.1,34721.15,23951.75,34601.3,26337.4
0,psf/black,Python,573,6734,418,1150,44009.28,39828.4,36768.6,15858.5,22445.600000000002,16697.4
0,mingrammer/diagrams,Python,246,48933,136,1432,9941.049,9009.0,7651.799999999999,18140.25,25200.3,18978.2
0,avelino/awesome-go,Go,2557,10058,429,2719,72667.59300000001,65707.0,69349.4,4058.75,4785.7,4217.8
0,TooTallNate/Java-WebSocket,Java,291,4148,71,5147,4294.701,3978.2,4136.2,31629.75,45101.6,33229.3
0,liaohuqiu/android-Ultra-Pull-To-Refresh,Java,18,3474,8,537,4572.756,4137.6,4644.0,1325.0,2019.3000000000002,1557.3
0,crossoverJie/cim,Java,22,32060,7,847,2178.486,1997.0,2277.9,4135.0,6134.7,4638.7
0,zfile-dev/zfile,Java,4,46370,5,987,382.95,408.09999999999997,466.75,207.0,324.5,248.5
0,ybq/Android-SpinKit,Java,12,10241,10,943,666.999,607.6999999999999,437.84999999999997,196.25,263.7,210.0
0,karatelabs/karate,Java,35,26093,94,2540,4055.6070000000004,4080.1,4151.85,101.0,132.5,113.7
0,excalidraw/excalidraw,TypeScript,3256,47290,269,1519,30326.643,27657.0,28097.399999999998,250183.0,352237.0,258905.0
0,geekcomputers/Python,Python,1276,36576,408,4476,16505.811,15189.4,14038.599999999999,177017.5,271164.8,201509.8
0,ggerganov/llama.cpp,C++,1886,23023,479,358,34129.836,30971.1,30024.85,138854.75,204593.2,151107.3
0,gin-gonic/gin,Go,839,3123,387,3534,48600.018000000004,43951.4,36141.9,14859.75,20585.5,15485.6
0,vitejs/vite,TypeScript,272,34512,444,249,127899.30600000001,115830.2,126279.29999999999,3134.25,4314.6,3329.7
0,expressjs/express,JavaScript,227,9151,276,5360,63531.07200000001,57800.5,61708.75,11136.75,15840.500000000002,11801.8
0,adam-p/markdown-here,JavaScript,18,16027,11,2331,3596.067,3320.2000000000003,3008.0,10768.25,15100.5,11011.199999999999
0,junegunn/fzf,Go,429,5477,233,3771,22980.663,20960.2,20281.6,6160.25,8848.9,6719.2
0,facebookresearch/fairseq,Python,65,25793,296,617,23263.713,21150.3,19704.75,7066.5,10309.6,7703.0
0,deezer/spleeter,Python,49,9615,14,1287,383.949,375.0,362.59999999999997,5057.75,7099.0,5215.1
0,keon/algorithms,Python,430,1468,184,2636,10026.963,9117.8,8199.4,12240.0,17461.600000000002,13358.8
0,nektos/act,Go,862,9665,172,1880,19691.955,17834.899999999998,16487.85,320605.25,498181.9,372588.6
0,wagoodman/dive,Go,131,6671,53,1879,6829.164000000001,6199.4,5940.5,6902.25,9864.800000000001,7385.5
0,sebastianruder/NLP-progress,Python,467,1354,277,2001,15028.29,13611.8,13894.9,3293.5,4548.7,3495.3
0,evanw/esbuild,Go,201,17338,103,2363,65532.069,59441.6,66285.09999999999,12421.75,18143.7,13554.6
0,reduxjs/redux,TypeScript,1472,29076,422,3168,90429.81300000001,81792.9,87730.45,203174.0,289373.2,210140.0
0,drduh/macOS-Security-and-Privacy-Guide,Python,149,1617,84,3100,7128.8640000000005,6481.8,6321.9,1461.75,2098.2000000000003,1575.5
0,chriskiehl/Gooey,Python,82,4269,82,3048,5910.75,5393.799999999999,4545.299999999999,890.5,1186.4,904.2
0,karpathy/minGPT,Python,14,1485,12,716,25151.490000000005,22667.199999999997,26318.4,742.0,1014.8000000000001,730.4
0,magic-wormhole/magic-wormhole,Python,146,3237,53,3275,18563.085000000003,16892.6,17820.399999999998,8077.75,11239.4,8279.1
0,testcontainers/testcontainers-java,Java,2713,12041,428,2727,24089.553,22338.5,20583.25,37340.25,51909.0,40061.3
0,Bearded-Hen/Android-Bootstrap,Java,44,11507,21,1358,5112.8820000000005,4633.299999999999,4271.15,8836.5,12971.7,9651.9
0,abel533/Mapper,Java,44,2114,36,3148,2285.0460000000003,2132.9,2014.95,1510.75,2334.4,1788.5
0,socketio/socket.io,TypeScript,392,18609,199,4689,49212.07200000001,44531.6,47752.2,49688.0,78391.90000000001,58826.7
0,software-mansion/react-native-svg,Java,187,20405,191,2235,18910.737,17226.899999999998,17043.25,35358.5,50820.1,37497.1
0,go-gorm/gorm,Go,646,4237,363,3776,34980.651,31773.399999999998,23975.0,8856.25,12565.0,9612.5
0,twowaits/SDE-Interview-Questions,Java,88,1461,68,1464,1392.939,1291.3999999999999,1055.6,624.25,908.8000000000001,703.1
0,zo0r/react-native-push-notification,Java,131,1688,129,2092,5447.214,4980.4,4357.4,6350.25,8869.3,6480.4
0,daimajia/NumberProgressBar,Java,11,158,10,1166,11729.259,10572.9,11320.249999999998,130.25,173.20000000000002,130.70000000000002
0,microsoft/calculator,C++,626,36948,90,1231,5737.2570000000005,5247.8,4837.4,75292.25,107387.3,79398.8
0,vsouza/awesome-ios,Swift,2212,13528,394,3489,38131.164000000004,34893.1,35401.25,4445.0,5284.3,4399.1
0,changkun/modern-cpp-tutorial,C++,107,39501,73,2451,4707.2880000000005,4268.1,4243.75,758.5,994.6,782.0
0,sanic-org/sanic,Python,880,8964,284,1761,39195.765,35581.799999999996,28368.0,23011.0,32425.9,24353.1
0,h5bp/html5-boilerplate,JavaScript,495,22524,250,4224,91266.642,82446.8,90795.2,42216.0,61322.4,44917.2
0,cli/cli,Go,333,28664,399,236,32397.237,29809.3,28212.649999999998,59033.25,82476.40000000001,59393.9
0,coreybutler/nvm-windows,Go,92,33124,72,3443,18788.525999999998,16972.8,11010.6,492.5,662.7,512.9
0,Alamofire/Alamofire,Swift,554,33190,240,3502,24250.725000000002,22007.0,22069.6,146871.5,218398.90000000002,164587.1
0,openai/baselines,Python,171,6620,102,982,11211.777,10133.9,9879.75,9906.5,15071.0,11361.6
0,microsoft/Bringing-Old-Photos-Back-to-Life,Python,13,41892,12,759,2206.125,1997.7,2222.6499999999996,229.75,340.0,269.3
0,jesseduffield/lazydocker,Go,170,26913,66,1607,5146.848,4711.099999999999,4582.05,145205.5,210971.9,154234.1
0,aleju/imgaug,Python,313,28618,24,1787,4094.235,3971.3,4418.25,73629.25,107837.2,79161.9
0,halfrost/LeetCode-Go,Go,172,19274,44,2089,12330.657000000001,11271.7,12692.849999999999,41198.5,60622.600000000006,46006.0
0,hindupuravinash/the-gan-zoo,Python,46,2198,19,533,4644.351000000001,4200.9,4717.65,1111.25,1550.5,1145.2
0,youfou/wxpy,Python,2,600,3,128,441.225,426.9,483.85,101.0,145.6,119.2
0,remix-run/react-router,TypeScript,981,23943,430,2645,106978.581,96967.5,105961.15,70113.0,98868.90000000001,72002.5
0,davidsandberg/facenet,Python,41,2991,27,793,2296.035,2123.5,2217.95,512.75,768.2,591.9
0,graphql-java/graphql-java,Java,1431,14433,211,3163,21528.117,19795.399999999998,13453.6,171521.0,262154.7,197295.9
0,prolificinteractive/material-calendarview,Java,81,4823,34,1443,15432.885,13949.599999999999,7564.7,6046.0,8502.1,6306.9
0,liyifeng1994/ssm,Java,5,12364,6,666,484.182,437.79999999999995,440.29999999999995,25.75,37.8,29.9
0,dmytrodanylyk/circular-progress-button,Java,56,832,11,3529,1380.618,1263.8999999999999,1349.6499999999999,504.0,680.0,535.6
0,jpush/aurora-imui,Java,114,11470,15,947,759.573,764.7,772.55,65493.5,93209.8,67986.40000000001
0,sshahine/JFoenix,Java,117,28243,61,2196,15757.893,14229.6,8378.5,31151.5,43664.200000000004,31519.2
0,labstack/echo,Go,539,6349,256,3264,35135.163,31713.399999999998,24666.6,12412.0,18171.4,13779.8
0,Miserlou/Zappa,Python,642,5645,203,1721,12680.640000000001,11527.6,9549.4,15717.75,20486.0,15278.5
0,scribejava/scribejava,Java,139,2594,103,4672,5934.726000000001,5466.099999999999,5396.15,8952.75,12733.2,9681.3
0,alibaba/UltraViewPager,Java,1,8873,7,10,423.243,389.40000000000003,421.99999999999994,1.5,1.7,1.5
0,Zulko/moviepy,Python,455,41611,142,3620,8722.269,7957.0,6721.999999999999,9459.75,12922.6,9869.1
0,wistbean/learn_python3_spider,Python,7,22652,8,1067,420.91200000000003,386.40000000000003,392.2,42.0,61.50000000000001,47.9
0,traex/RippleEffect,Java,17,833,7,497,606.393,554.9,553.65,192.5,268.5,207.5
0,react-native-linear-gradient/react-native-linear-gradient,Java,166,2099,94,3080,14583.402000000002,13186.3,13274.449999999999,22967.75,32524.7,23676.0
0,j-easy/easy-rules,Java,37,1776,22,2813,13541.445,12240.1,6528.450000000001,1179.0,1775.4,1367.4
0,mik3y/usb-serial-for-android,Java,38,875,31,3782,1035.963,960.1999999999999,858.8,1333.5,1889.7,1410.7
0,Heeexy/SpringBoot-Shiro-Vue,Java,5,410,2,1672,65.601,68.4,81.1,991.25,1376.8,1009.4999999999999
0,vuejs/core,TypeScript,1633,26869,441,1313,101132.766,91672.5,100952.34999999999,23801.5,33662.8,25339.8
0,microsoft/winget-cli,C++,1037,36281,97,1689,5627.367,5172.8,4934.7,454433.0,667866.8,492685.6
0,GeyserMC/Geyser,Java,1000,25080,104,1700,3887.775,3841.7,3819.85,127335.75,177240.2,129063.9
0,kodecocodes/swift-algorithm-club,Swift,607,14104,237,2171,9725.265,8971.0,8561.0,70101.25,108351.00000000001,81447.3
0,zeromicro/go-zero,Go,1842,20668,240,1303,14942.376,13687.5,12614.65,61542.25,87025.2,65784.3
0,rubenlagus/TelegramBots,Java,114,3246,96,2956,2805.525,2623.1,2398.95,33595.75,47884.4,35985.7
0,ChadCSong/ShineButton,Java,6,2525,5,2286,339.99300000000005,318.4,323.7,34.0,42.5,35.7
0,vercel/hyper,TypeScript,478,23007,260,2718,67709.223,61396.299999999996,65683.15,42153.0,65174.00000000001,48751.2
0,648540858/wvp-GB28181-pro,Java,13,40545,72,108,2025.6390000000001,2018.8,1769.3,5371.25,7785.1,5725.400000000001
0,MonitorControl/MonitorControl,Swift,146,29842,70,1522,4300.029,3897.8999999999996,2946.1499999999996,13726.25,19370.9,14349.2
0,makovkastar/FloatingActionButton,Java,19,11228,14,306,2363.634,2161.2,2438.6,492.75,714.4,545.6999999999999
0,BoltsFramework/Bolts-Android,Java,73,476,15,1847,1314.351,1200.1,1169.85,2545.75,3611.7000000000003,2715.4
0,mudler/LocalAI,C++,966,3176,74,350,6592.401000000001,6062.4,6091.7,36547.0,53315.4,40146.2
0,poteto/hiring-without-whiteboards,JavaScript,1183,3490,428,2291,34615.683000000005,31316.7,30633.55,4851.75,6659.6,5206.9
0,pmndrs/zustand,TypeScript,160,6625,220,836,17003.646,15416.699999999999,15508.449999999999,6189.0,8697.2,6357.2
0,Rapptz/discord.py,Python,1220,19811,357,3104,16499.484,15357.199999999999,14318.599999999999,52591.25,73688.5,53811.6
0,microsoft/malmo,Java,178,28835,27,2319,14759.559,13448.3,7878.75,40617.5,59771.5,44580.1
0,ReactiveX/RxSwift,Swift,20,16233,336,1988,30202.434,27537.5,27153.25,77.25,100.2,78.5
0,go-kit/kit,Go,473,7389,188,3244,14498.820000000002,13204.7,12688.849999999999,37247.0,52822.6,38917.799999999996
0,tgbot-collection/YYeTsBot,Python,37,20066,8,1659,756.243,726.4,703.9,5808.25,8047.099999999999,5821.400000000001
0,rememberber/WePush,Java,211,45759,2,2410,710.622,803.8000000000001,970.6999999999999,26468.0,38151.9,28601.100000000002
0,zzhoujay/RichText,Java,2,2485,2,632,174.49200000000002,173.4,195.49999999999997,31.5,41.3,32.7
0,databricks/learning-spark,Java,5,370,7,591,1421.2440000000001,1321.8999999999999,1437.65,16.0,20.8,16.400000000000002
0,schollz/croc,Go,134,24593,84,1724,5275.053,4926.8,4489.9,589697.75,721425.2,487701.30000000005
0,codelucas/newspaper,Python,144,18349,86,2404,14592.726000000002,13205.9,14219.649999999998,223637.25,272337.39999999997,183219.30000000005
0,andOTP/andOTP,Java,148,13870,63,1404,2199.7980000000002,2124.4,1914.6,5350.5,7932.5,6147.099999999999
0,willowtreeapps/spruce-android,Java,20,8169,9,1396,375.957,365.0,381.4,4625.5,7166.6,5415.2
0,CameraKit/blurkit-android,Java,10,6270,6,806,280.05300000000005,257.0,277.99999999999994,280.5,396.70000000000005,304.9
0,s4kibs4mi/java-developer-roadmap,Java,5,4609,5,1699,436.896,395.0,389.3,608.25,937.7,700.8000000000001
0,psf/requests-html,Python,74,2981,59,1863,14825.160000000002,13400.8,14160.4,918.5,1310.0,983.4
0,ShangtongZhang/reinforcement-learning-an-introduction,Python,49,6162,28,1871,2323.341,2123.4,1870.2,904.75,1333.0,1025.1
0,jindongwang/transferlearning,Python,68,36893,36,2418,6754.572,6193.9,6007.25,45497.5,72469.20000000001,54648.2
0,styled-components/styled-components,TypeScript,620,34883,323,1706,53174.439000000006,48255.1,49923.549999999996,68987.5,97289.5,71268.5
0,spf13/viper,Go,385,1367,160,3618,35275.023,31844.7,25444.949999999997,5835.0,8198.300000000001,6219.5
0,RipMeApp/ripme,Java,597,4140,116,1837,14932.053,13618.6,7856.400000000001,10457.0,14885.1,11306.3
0,baoyongzhang/SwipeMenuListView,Java,10,1854,6,476,1134.531,1028.2,1150.2,186.25,270.0,204.3
0,type-challenges/type-challenges,TypeScript,300,2730,208,634,22266.711,20152.0,20961.3,5056.25,6911.4,5587.299999999999
0,react-native-share/react-native-share,Java,295,12504,196,2160,13642.011,12391.699999999999,11130.449999999999,32497.0,47017.4,34444.6
0,nsqio/nsq,Go,656,14138,110,4245,25463.511000000002,23164.2,25457.8,40151.75,57292.100000000006,42583.4
0,beetbox/beets,Python,1445,26852,359,4952,18608.04,17761.6,16710.6,55695.75,78905.40000000001,58844.7
0,uber/NullAway,Java,547,4783,39,2374,2524.4730000000004,2349.8,2275.7999999999997,23509.5,33716.9,25312.7
0,iwgang/CountdownView,Java,4,10604,4,456,3023.6400000000003,2733.7,3148.1499999999996,132.5,170.7,124.5
0,openfaas/faas,Go,674,27862,163,2575,19412.901,17699.1,17568.35,1344466.5,1901351.4000000001,1372398.8
0,impress/impress.js,JavaScript,106,4792,82,4445,14611.707,13202.699999999999,12813.15,9277.5,14422.1,10840.3
0,facebook/yoga,C++,98,48451,213,1759,49961.322,45204.1,48955.75,18141.5,27045.600000000002,20047.0
0,zenorocha/clipboard.js,JavaScript,106,3015,53,2639,13822.164,12490.9,13736.75,11531.0,16135.4,11624.6
0,react-hook-form/react-hook-form,TypeScript,1687,28627,287,1822,13306.014000000001,12342.699999999999,11402.65,100539.75,140975.4,103547.1
0,sirupsen/logrus,Go,403,999,234,3517,27081.891000000003,24504.8,23245.899999999998,3793.75,5327.7,4137.0
0,goabstract/Awesome-Design-Tools,JavaScript,283,19220,214,594,11789.199,10733.3,10882.25,1323.25,1722.0,1308.7
0,vapor/vapor,Swift,746,16743,229,1872,23101.209000000003,21380.2,21758.0,97780.25,135620.9,99013.6
0,SwiftyJSON/SwiftyJSON,Swift,197,1116,130,3058,11730.258,10635.699999999999,10309.949999999999,5109.75,7264.2,5443.5
0,vuejs/vue-cli,JavaScript,171,30935,456,2132,84976.93800000001,76844.4,82955.59999999999,3557.75,5274.6,3987.5
0,redis/redis-py,Python,1049,8336,374,5228,24316.659000000003,22104.2,20516.8,40626.25,59605.1,44610.2
0,zyedidia/micro,Go,614,12835,260,2868,32655.312,29692.7,22784.85,15093.0,20943.0,15562.199999999999
0,jenkinsci/blueocean-plugin,Java,1842,31487,126,2944,13124.862000000001,12173.4,10316.3,255745.25,368295.60000000003,272328.7
0,SpecialCyCi/AndroidResideMenu,Java,8,7008,5,690,261.738,242.39999999999998,250.6,224.25,308.40000000000003,227.5
0,SalomonBrys/ANR-WatchDog,Java,12,377,10,2686,462.87000000000006,422.09999999999997,417.95,129.5,185.10000000000002,143.3
0,hexojs/hexo,TypeScript,840,5700,173,4168,24322.986,22270.3,22569.85,19606.5,26856.0,20487.8
0,Querz/mcaselector,Java,88,23271,32,2072,1133.5320000000002,1157.8,1145.1,21579.0,31219.7,23332.9
0,JulienGenoud/android-percent-support-lib-sample,Java,1,332,1,3,222.44400000000002,203.89999999999998,222.65,53.0,81.0,61.8
0,oguzbilgener/CircularFloatingActionMenu,Java,1,3127,2,10,336.33000000000004,307.9,277.65,1.0,1.0,1.0
0,ulisesbocchio/jasypt-spring-boot,Java,43,622,26,2756,1048.617,961.6,685.6999999999999,1464.5,2132.5,1624.7
0,TangoAgency/material-intro-screen,Java,9,27796,3,140,1147.8509999999999,1041.0,598.8,1127.25,1732.2,1307.2999999999997
0,iawia002/lux,Go,280,2554,97,2197,4521.1410000000005,4138.099999999999,3644.0499999999997,168954.5,228633.6,162394.2
0,andpor/react-native-sqlite-storage,Java,65,13565,46,2163,3781.2150000000006,3435.7,2521.85,4928.25,6991.1,5151.400000000001
0,siyamed/android-shape-imageview,Java,3,5246,3,939,245.42100000000002,223.3,202.64999999999998,12.75,15.9,13.600000000000001
0,pre-commit/pre-commit,Python,744,4102,128,2930,16034.949,14704.1,14702.05,15088.25,20909.3,16234.0
0,charmbracelet/bubbletea,Go,384,4230,101,1511,15358.959,13918.8,14159.1,6991.75,9921.6,7572.1
0,dbader/schedule,Python,101,366,55,3856,3385.2780000000002,3086.9,2966.1499999999996,1697.75,2413.4,1842.3
0,ant-design/ant-design-pro,TypeScript,798,14362,302,2326,24946.695000000003,22717.4,22946.399999999998,34801.5,48404.9,36057.9
0,mislav/hub,Go,354,7336,220,4945,68758.839,62270.0,63818.899999999994,183664.5,256943.5,184894.5
0,tsenart/vegeta,Go,146,2541,66,3716,11451.537,10376.8,9687.9,9435.0,14319.7,10744.1
0,smicallef/spiderfoot,Python,1138,16145,52,4208,7008.318,6684.5,6299.349999999999,64500.75,87369.2,65520.9
0,xmu-xiaoma666/External-Attention-pytorch,Python,30,5699,5,644,651.015,623.9,668.15,4182.75,6643.8,4996.7
0,gleitz/howdoi,Python,152,27738,70,4061,5457.870000000001,5005.7,4181.55,53000.75,74501.1,53544.4
0,chiphuyen/stanford-tensorflow-tutorials,Python,2,14037,2,519,4599.729,4154.4,4834.499999999999,16.5,20.099999999999998,16.3
0,go-kratos/kratos,Go,223,9119,251,768,11637.018,10643.2,9511.4,122045.0,172906.9,125736.9
0,jenkinsci/configuration-as-code-plugin,Java,1276,6005,175,2326,10012.311,9190.199999999999,7341.2,25724.0,35488.5,26951.3
0,esoxjem/MovieGuide,Java,37,448,12,1459,285.048,274.2,268.9,2182.0,3070.2,2341.0
0,lerna/lerna,TypeScript,572,37373,314,1633,47002.284,42610.9,42346.75,31126.25,43932.6,33242.5
0,VerbalExpressions/JavaVerbalExpressions,Java,47,164,27,3811,2512.1520000000005,2273.1,1573.05,1146.25,1669.7,1256.8
0,ReFirmLabs/binwalk,Python,132,45162,71,3364,10961.028,9996.699999999999,9494.449999999999,931.25,1301.1000000000001,1008.6
0,Manisso/fsociety,Python,24,536,19,2196,2155.509,1966.3999999999999,1715.1,294.0,407.5,303.90000000000003
0,classgraph/classgraph,Java,108,27912,56,2180,7586.406000000001,7374.299999999999,6388.049999999999,1651.5,2362.4,1860.2
0,vdurmont/emoji-java,Java,32,539,18,1928,999.0,918.4,745.1999999999999,1757.75,2660.2000000000003,1979.8999999999999
0,karma9874/AndroRAT,Java,9,40789,9,1350,404.595,372.3,370.35,20.25,26.3,21.8
0,codedrinker/community,Java,2,4671,3,805,255.07800000000003,233.29999999999998,254.15,8.0,11.3,8.899999999999999
0,Ramotion/paper-onboarding-android,Java,2,13319,8,1023,1636.6950000000002,1481.9,1718.1499999999999,39.75,50.7,40.4
0,xuuhaoo/OkSocket,Java,2,6278,3,769,333.333,307.5,311.75,19.0,27.1,20.7
0,Kong/unirest-java,Java,42,3677,53,3287,5827.5,5445.9,3980.65,5051.75,7442.6,5538.7
0,Cleveroad/SlidingTutorial-Android,Java,15,6319,8,1136,72.59400000000001,73.60000000000001,74.2,2986.25,4255.900000000001,3165.4
0,xtuhcy/gecco,Java,28,1007,13,2994,815.517,762.1999999999999,556.1999999999999,637.5,896.1,665.1
0,daimajia/AnimationEasingFunctions,Java,10,147,8,2247,10433.556000000002,9404.199999999999,10055.3,42.25,52.1,44.0
0,ozodrukh/CircularReveal,Java,17,1338,12,1290,1366.632,1239.0,1289.1,961.0,1260.8,896.8000000000001
0,ndroi/easy163,Java,3,9026,3,126,84.24900000000001,81.0,91.19999999999999,742.5,1032.2,757.2
0,geekidea/spring-boot-plus,Java,72,8750,5,1455,102.23100000000001,119.00000000000001,141.2,6488.25,9323.4,7096.900000000001
0,Ramotion/cardslider-android,Java,2,12599,9,645,1652.0130000000001,1500.2,1740.8,202.25,275.6,205.89999999999998
0,xingda920813/HelloDaemon,Java,1,664,2,218,169.83,157.2,166.6,8.0,10.8,8.0
0,nativefier/nativefier,TypeScript,222,6372,130,2973,36829.134000000005,33306.3,35596.049999999996,17477.25,24101.2,17510.3
0,facebookresearch/maskrcnn-benchmark,Python,196,6842,79,392,9780.876,8832.4,9515.999999999998,6919.5,10570.1,8033.099999999999
0,facebook/chisel,Python,119,3545,50,2058,5269.059,4778.599999999999,4871.599999999999,2002.0,2918.3,2244.3
0,sloria/TextBlob,Python,1,7912,29,41,2491.1730000000002,2297.1,2050.15,1.0,1.0,1.0
0,jamalex/notion-py,Python,57,633,34,1793,1876.4550000000002,1714.6999999999998,1383.9499999999998,413.0,567.3000000000001,444.09999999999997
0,onevcat/Kingfisher,Swift,542,6417,172,3236,22831.812,20830.6,22432.899999999998,92720.75,123745.0,87825.1
0,standard/standard,JavaScript,412,3638,169,3283,37120.509000000005,33638.299999999996,32573.549999999996,11385.0,16719.600000000002,12522.8
0,HeroTransitions/Hero,Swift,72,31385,74,1068,11029.626,9991.5,10396.849999999999,18548.0,29070.899999999998,21864.9
0,JohnCoates/Aerial,Swift,216,19668,52,2942,5062.2660000000005,4697.0,4053.4999999999995,19545.5,28128.7,20819.7
0,cucumber/cucumber-jvm,Java,610,29427,250,3284,26791.515,24726.4,16828.9,54621.5,77205.8,58315.2
0,liangfeidotme/MasteringAndroidDataBinding,Java,9,6754,7,439,14677.973999999998,13232.9,7682.35,60.75,74.6,55.9
0,H07000223/FlycoDialog_Master,Java,1,11093,2,6,618.3810000000001,564.7,639.15,3.0,3.8,3.0
0,Qihoo360/Quicksql,Java,81,12393,12,1361,159.84,159.2,161.0,241460.0,340920.7,246235.1
0,a466350665/smart-sso,Java,5,28854,4,1591,129.537,145.2,168.1,1782.75,2797.9,2131.2
0,tj/commander.js,JavaScript,242,2999,160,4095,71822.106,64833.8,64733.7,9053.75,12933.4,9554.300000000001
0,Ramotion/expanding-collection-android,Java,4,9035,10,859,1637.361,1481.2,1716.6999999999998,957.75,1466.6000000000001,1146.7
0,rstacruz/nprogress,JavaScript,33,722,33,2433,7264.728,6565.599999999999,6946.599999999999,192.75,270.7,210.4
0,henninghall/react-native-date-picker,Java,199,12559,40,2149,2837.4930000000004,2614.0,2620.5,52442.25,73424.6,53606.5
0,date-fns/date-fns,TypeScript,924,22554,371,2846,20948.364,19078.1,17526.95,212069.5,301447.8,225457.6
0,jonashackt/spring-boot-vuejs,Java,177,26527,20,2023,5429.232,4978.1,3545.75,48940.0,70243.0,50837.0
0,nkzawa/socket.io-android-chat,Java,6,140,6,1149,475.52400000000006,432.59999999999997,439.9,61.0,82.80000000000001,66.39999999999999
0,konmik/nucleus,Java,13,553,11,901,1274.058,1166.3,1216.05,1412.0,1951.7,1438.5
0,MongoEngine/mongoengine,Python,750,9068,290,4364,15534.117,14363.1,13367.349999999999,20839.25,29142.7,21829.8
0,msracver/Deformable-ConvNets,Python,17,9430,10,354,1762.236,1596.5,1805.9499999999998,6304.25,9964.5,7505.999999999999
0,minivision-ai/photo2cartoon,Python,2,2070,5,593,303.363,276.3,251.74999999999997,26.5,39.400000000000006,30.8
0,go-delve/delve,Go,1641,34990,198,3570,38528.766,34958.4,28948.0,283416.0,415420.0,306628.0
0,Significant-Gravitas/Auto-GPT-Plugins,Python,88,1015,47,185,5129.865000000001,4665.4,4424.599999999999,3582.0,5337.6,4009.2
0,INTERMT/Awesome-PyTorch-Chinese,Python,1,73,1,0,36.297000000000004,34.3,38.55,5.75,8.700000000000001,6.8
0,Blizzard/s2client-proto,Python,62,316,22,1648,466.20000000000005,436.0,369.8,9029.0,14338.1,10770.5
0,instantbox/instantbox,Python,32,3252,6,204,3196.467,2892.9,2500.85,1179.75,1623.9,1208.3999999999999
0,Baeldung/spring-security-oauth,Java,193,5198,44,2895,1055.277,999.0,999.5999999999999,63111.0,92222.90000000001,67624.9
0,shzlw/poli,Java,9,22745,2,551,118.88100000000001,131.5,159.75,5411.75,7562.5,5529.4
0,boycy815/PinchImageView,Java,2,41177,2,600,55.278000000000006,55.0,55.1,1031.75,1324.3,923.6
0,Consensys/mythril,Python,276,49438,81,1812,18930.384,17476.2,11961.3,842296.5,1263587.1,927786.5
0,scottrogowski/code2flow,Python,20,4055,10,3516,912.0870000000001,834.3,521.95,4760.0,7461.000000000001,5648.6
0,phonegap/phonegap-plugin-push,Java,158,23390,131,1977,8463.861,7707.4,7314.799999999999,3036.75,4219.3,3147.4
0,bchao1/bullet,Python,17,1345,7,539,480.85200000000003,447.2,436.4,184.0,258.7,196.3
0,Yalantis/StarWars.Android,Java,1,18294,3,102,55.94400000000001,51.39999999999999,39.9,1.0,1.0,1.0
0,willowtreeapps/Hyperion-Android,Java,28,1430,38,252,2518.812,2298.9,2269.35,1895.0,2655.8,2089.7999999999997
0,totond/TextPathView,Java,5,315,2,449,123.21000000000001,117.10000000000001,117.65,1640.5,2347.7,1723.1
0,Cleveroad/AdaptiveTableLayout,Java,1,8446,5,635,63.27,70.7,81.05,433.25,653.0000000000001,497.7
