,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_Swift,pr_points1,pr_points2,pr_points3
0,-0.07789647141026633,-0.5203991846149509,-0.47125466156675955,0.5578041820648779,-0.8505735962171377,-0.8533175635607761,-0.855626385713327,1,4.576,4.584,5.258
0,-0.37587593815377385,-0.23930814989163235,-0.38433552947253874,-0.5756323917522541,-0.9197630526253077,-0.920393650181907,-0.9728938708221245,1,1.813,1.884,1.693
0,-0.3333074429047013,-0.46081279718348395,-0.2974163973783179,-1.0354119100917971,-0.6049192876853783,-0.6029923743149066,-0.5587348956362919,1,3.011,2.932,2.642
0,0.4925213649273052,0.4976567576635961,0.6876670996895183,1.4968066312110588,1.2143190798909071,1.1727951560259589,0.9890097689345846,1,6.002,4.83,6.22
0,-0.39290333625340285,-0.234980973571781,-0.5292007496295734,-0.4132227111447539,-0.8321653922186338,-0.8394874426079657,-0.890062075784958,1,1.13,1.115,1.068
0,-0.11195126760952433,-0.590335710000657,0.4269097034068558,1.2348924279778366,2.8196414216914745,2.7494289446463536,2.8420221725188384,1,2.281,2.143,2.189
0,0.9778022107667318,1.9405361589113357,0.05026013099856549,0.8631801308127833,0.11236590260115444,0.13691909666045415,0.08530557813583461,1,9.852,10.581,11.076
0,-0.35884854005414485,0.42462103842718574,-0.38433552947253874,-0.018635811077235675,-0.22088606633727909,-0.23856868720835042,-0.2944177069783671,1,1.783,1.718,1.781
0,-0.21411565620729833,0.7978692336922039,-0.21049726528409704,1.0015714783726954,0.27423114465696485,0.2731457880456371,0.4529298370086525,1,3.093,2.903,3.146
0,-0.19708825810766933,-0.41882749180979084,-0.26844335334691094,-0.8432652457110926,-0.034899729386877174,-0.058777114821814365,-0.10176398144248545,1,4.726,4.409,5.519
0,-0.39290333625340285,-0.63056675470414,-0.4422816175353526,-0.499002472028997,-0.696960307677898,-0.7067182814609851,-0.786755005570065,1,1.575,1.661,1.631
0,-0.15451976285859684,-0.537415513115988,0.25307143921841413,4.077061838609091,-0.2234251289577624,-0.22750459044610202,-0.2906949296733259,1,5.312,5.747,5.822
0,-0.060869073310637324,-0.5640217999475067,0.07923317502997243,0.1700796628680991,-0.13709699986133006,-0.10649103210901048,0.033186695865257854,1,5.311,4.971,4.482
0,0.01575421813769318,-0.08101536208301509,0.07923317502997243,0.8277244963139628,0.10665301170506679,0.15766427808966973,0.33007818594229305,1,5.784,5.961,6.271
0,-0.37587593815377385,0.12756623160495603,-0.4133085735039457,0.030544585163063697,-0.5439817847937791,-0.555969963075351,-0.6778637693976101,1,2.267,2.151,2.311
0,-0.25668415145637086,-0.5057218703408604,0.05026013099856549,0.4605871197294024,0.7401491355156506,0.7931583358713112,1.0643960093616687,1,1.802,1.659,1.746
0,-0.34182114195451585,0.5505184791925913,-0.38433552947253874,-0.7300359613438917,-0.3662474013599479,-0.37825290883173623,-0.35491283818528646,1,2.531,2.368,2.556
0,0.04129531528713668,-0.44058032412039505,0.05026013099856549,0.14263013938514132,-0.24691145819723287,-0.24894127792295836,-0.3344375630075599,1,6.052,5.99,5.315
0,-0.3843896372035883,-0.6047791228520527,-0.47125466156675955,-0.8604211978879412,-0.7033079642291062,-0.703952257270423,-0.6127151665593893,1,2.103,2.24,1.954
0,0.7649597345213692,-0.5401053794769768,0.22409839518700717,0.9981402879373258,1.6669069919920556,1.620199568849378,1.3817627746164307,1,11.317,10.081,12.364
0,-0.22262935525711283,-0.48847164041712854,-0.21049726528409704,0.04083815646917287,0.10220965211922123,0.07814108261100965,0.06576099728436843,1,2.573,2.717,2.61
0,-0.3333074429047013,-0.6229649584665633,-0.38433552947253874,-0.16274580936276406,-0.5496946756898665,-0.5628850235517562,-0.5820022537927992,1,2.454,2.43,2.448
0,-0.2822252486058143,-0.623900564157342,-0.47125466156675955,0.6092720385954238,0.12125262177284586,0.1500577115656239,0.3552069327513212,1,3.29,3.199,3.209
0,0.1264323057852817,-0.5598700496946762,-0.2974163973783179,0.3084710104280113,-0.45257553045638016,-0.4674571889773638,-0.48800212684050914,1,7.991,8.35,8.312
0,0.4414391706284182,0.8256450276371958,-0.35536248544113175,-1.7113564258596328,-0.2773802096430325,-0.28628260449554654,-0.10827884172630724,1,15.844,16.393,19.815
0,-0.2992526467054433,-0.12925753051379058,-0.3263894414097248,-0.27826255402021144,-0.029186838490789808,-0.02765934267799053,0.19698889728707053,1,3.533,3.087,3.238
0,-0.3333074429047013,-0.6119715915999138,-0.4422816175353526,2.1967694800264828,-0.9210325839355493,-0.923159674372469,-0.9701017878433438,1,2.162,2.174,2.485
0,-0.29073894765562885,-0.20621109858033668,-0.18152422125269008,-0.7872224686000537,-0.7718626549821554,-0.7634217773675082,-0.8035075034427503,1,3.716,3.5,3.954
0,-0.27371154955599986,-0.632671867508392,-0.3263894414097248,0.07057514024237714,0.010168632126701539,0.04010824999078072,0.04528572210664205,1,2.807,2.696,3.054
0,0.24562409248268469,-0.5769448535513871,0.4269097034068558,0.5555167217746314,-0.3751341205316396,-0.3775614027840958,-0.04778371051938788,1,5.739,5.012,6.627
0,-0.22262935525711283,0.15148265207548595,-0.0656320451270623,0.0008076013898594247,0.41641865140402956,0.4024574189544152,0.517147745520613,1,3.502,2.965,3.759
0,-0.052355374260822825,-0.3471367057538748,0.28204448324982107,0.48117426234162075,0.2831178638286562,0.3056465722847418,0.2267711157274001,1,5.395,5.481,5.773
0,-0.37587593815377385,-0.5596361482719816,-0.38433552947253874,-0.03579176325408429,-0.3910032619096601,-0.39070001768926566,-0.37724950201553364,1,1.733,1.703,1.729
0,-0.08641017046008083,-0.4981200741032837,0.39793665937544886,0.020251013856954526,0.6208131923529353,0.6403354993427554,0.5301774660882574,1,3.898,3.686,3.784
0,-0.3333074429047013,-0.628987920100951,-0.5581737936609804,-1.7616805522450554,-1.0010130564807733,-1.006140400089332,-1.0473494169229485,1,3.272,3.413,3.034
0,-0.3503348410043303,0.16493198388042943,-0.38433552947253874,-1.0011000057380999,-0.733141950019785,-0.7233144266043577,-0.7439430665620912,1,1.847,1.927,1.825
0,0.10089120863583818,0.18305934413926628,-0.09460508915846925,-0.7986597700512862,-0.15169660992910913,-0.16941808244429798,-0.2618434055592567,1,6.228,5.512,7.081
0,-0.32479374385488685,-0.5313340761259266,-0.4422816175353526,-0.3811982670813031,-0.3268919307424568,-0.33537953387802383,-0.4256456069810692,1,4.222,4.435,4.031
0,-0.20560195715748383,-0.6048960735634,-0.3263894414097248,1.1879994920277839,-0.33577864991414824,-0.35128417297375586,-0.449843659463837,1,3.78,3.026,4.177
0,-0.23965675335674183,-0.2869655647656712,-0.09460508915846925,0.838018067620072,0.31295184961933514,0.28974193318900965,0.2779593036717167,1,2.975,2.664,2.777
0,-0.2992526467054433,-0.5841373222992482,-0.23947030931550398,1.35955901379627,0.2564577063135817,0.22888940099664382,0.3747515136027874,1,1.039,1.027,1.051
0,-0.06938277236045183,-0.5778219838864921,0.07923317502997243,1.4659259172927315,-0.31419661764004025,-0.3270814613063376,-0.10083328711622484,1,5.967,5.817,5.58
0,-0.17154716095822584,-0.6277014622761303,-0.38433552947253874,0.3073272802828881,-0.1459837190330215,-0.15904549172969035,-0.24416021336031093,1,2.849,2.69,2.926
0,-0.3673622391039593,0.16165736396270405,-0.2974163973783179,0.0694314100972539,-0.3122923206746777,-0.30841079802004334,-0.4349525502436722,1,2.045,2.014,1.885
0,-0.3843896372035883,-0.04733355721498274,-0.4133085735039457,0.031688315308186936,0.14854754494304145,0.18048397766180696,0.15789973558413817,1,2.143,2.149,2.068
0,-0.37587593815377385,-0.6096910527286408,-0.5292007496295734,-0.34574263258248267,-0.8258177356674256,-0.8325723821315605,-0.8202600013154357,1,2.162,2.041,1.826
0,-0.40993073435303184,-0.5430291472606601,-0.4422816175353526,0.8460241786359347,-0.5058958454865295,-0.5207031546456843,-0.6378439133684173,1,1.441,1.409,1.566
0,0.08386381053620919,-0.03979023633307966,0.36896361534404193,2.3019926533778206,1.0308718055609887,0.9909290654965011,0.9908711575871053,1,3.005,2.943,3.045
0,-0.3162800448050723,-0.401577261886059,-0.15255117722128314,0.7625318780419381,1.1298952477598372,1.0946549726425798,0.903385890918637,1,2.994,2.822,2.904
0,-0.27371154955599986,0.7172317182182167,-0.3263894414097248,-0.40407286998376796,0.18092059335420335,0.15766427808966973,-0.12503133959899282,1,2.213,2.185,2.075
0,-0.19708825810766933,-0.5011607925983144,-0.09460508915846925,0.9249415586494383,-0.24183333295626627,-0.25723935049464464,-0.2692889601693389,1,5.265,4.654,5.233
0,-0.22262935525711283,-0.5842542730105955,-0.15255117722128314,0.04083815646917287,0.09649676122313358,0.09957777008786567,0.14300862636397338,1,3.805,4.058,3.776
0,-0.39290333625340285,-0.601913830424043,-0.47125466156675955,-0.7769288972939445,-0.7198118712622477,-0.7288464749854819,-0.8500422197557653,1,1.298,1.42,1.301
0,-0.40993073435303184,-0.5784067374432288,-0.47125466156675955,-0.5950758042193492,-0.4532102961115011,-0.46330815269152065,-0.5103387906707564,1,1.617,1.437,1.79
0,-0.40993073435303184,-0.5108092262844695,-0.5871468376923874,-0.45439699636919056,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,1.001,1.001,1.001
0,-0.40993073435303184,-0.6128487219350188,-0.47125466156675955,0.3279144228951064,-0.6233274916838822,-0.6348016525063706,-0.6536657169148422,1,1.948,1.783,2.004
0,-0.3673622391039593,-0.6243098916470576,-0.47125466156675955,-0.4932838213033808,-0.7255247621583351,-0.7246974386996388,-0.7923391715276267,1,3.138,3.151,3.067
0,0.4158980734789747,-0.5856576815467636,0.86150536387796,0.03511950574355666,0.1726686398376327,0.24756006428293775,0.45758330863995395,1,7.72,7.707,7.171
0,-0.18857455905785483,-0.6267658565853517,-0.21049726528409704,-1.0422742909625367,-0.2843626318493614,-0.2772930258762198,-0.37631880768927345,1,3.143,2.748,3.104
0,-0.052355374260822825,-0.6196903385488379,0.10820621906137938,0.3256269626048599,0.1206178561177251,0.09750325194494402,0.19978098026585153,1,4.168,3.705,4.225
0,-0.37587593815377385,-0.40654766711832074,-0.4422816175353526,-0.2805500143104579,-0.37386458922139776,-0.36442278787892574,-0.1408531431454178,1,1.389,1.365,1.369
0,-0.24817045240655633,-0.6134334754917555,-0.23947030931550398,0.0008076013898594247,0.2539186436930984,0.23511295542540847,0.32449401998473143,1,4.304,4.095,4.659
0,1.3098364737094972,-0.3763743835907084,1.1512358041920294,0.29474624868653243,2.1137820131971163,2.074519042149202,2.15982323137004,1,4.461,3.452,4.524
0,-0.23114305430692733,-0.6264734798069833,-0.12357813318987619,-0.7117362790219198,0.5890749095968942,0.5635783280546574,0.354276238425061,1,2.902,2.942,2.981
0,-0.20560195715748383,-0.27433488794015903,-0.38433552947253874,0.4217002947952122,-0.2964231792966572,-0.31186832825824584,-0.45821990840017957,1,3.951,3.654,3.727
0,-0.21411565620729833,-0.6156555390073548,-0.2974163973783179,-0.6739931842328529,0.2266237205229028,0.2102187377103496,0.07692932919949202,1,4.524,4.837,4.443
0,-0.30776634575525785,-0.595072213810224,-0.4133085735039457,-0.982800323416128,-0.5884153806522368,-0.5974603259337824,-0.6918241842915146,1,3.284,3.242,3.528
0,-0.3503348410043303,-0.6237251380903209,0.311017527281228,0.2192600591083985,0.9769167248757186,1.047632561403024,1.06904948099297,1,2.361,2.291,2.147
0,0.1860281991339832,-0.6039604678726214,0.19512535115560023,0.8174309250078536,0.5401979541525906,0.6299629086281474,0.6586132831121786,1,6.635,6.324,7.014
0,-0.30776634575525785,0.5167197236132117,-0.3263894414097248,0.871186241828646,-0.31292708632979876,-0.32293242502049424,-0.48986351549302976,1,3.435,3.441,3.767
0,-0.3843896372035883,0.29562440381107574,-0.35536248544113175,0.029400855017940455,-0.49764389196995873,-0.47713827364433115,-0.5233685112384006,1,1.104,1.093,1.104
0,-0.3673622391039593,-0.5808627023815228,-0.5292007496295734,-1.376243493338523,-0.8188353134610964,-0.7910820192731289,-0.7513886211721735,1,2.429,2.646,2.314
0,-0.35884854005414485,-0.33392127537162597,-0.38433552947253874,-0.8489838964367088,-0.2519895834381995,-0.2662289291139714,-0.24695229633909194,1,2.507,2.629,2.226
0,-0.14600606380878234,-0.33491535641807835,0.10820621906137938,1.7998951196687178,1.6681765233022972,1.6243486051352212,1.4655252639798573,1,3.842,3.592,4.188
0,-0.26519785050618533,-0.6297480997247087,-0.21049726528409704,0.056850378500898247,-0.30277083584786557,-0.2842080863526249,-0.403308943150822,1,3.308,2.663,3.699
0,-0.4014170353032173,-0.49566410916498965,-0.5002277055981665,0.0945934732899652,-0.8226439073918214,-0.8180507551311095,-0.7932698658538871,1,2.269,2.459,2.218
0,-0.21411565620729833,-0.6244853177140786,0.05026013099856549,1.5860175825306717,0.5135377966375159,0.49097019305240236,0.3821970682128698,1,2.299,2.128,2.072
0,0.09237750958602368,-0.5777635085308185,0.05026013099856549,0.8197183852981001,0.2526491123828566,0.23649596752068935,0.2751672206929357,1,2.341,2.157,2.579
0,-0.37587593815377385,0.6408629037084073,-0.47125466156675955,1.2474734595741923,-0.32625716508733604,-0.2689949533045335,-0.03661537860426429,1,1.619,1.623,1.582
0,-0.4014170353032173,-0.6292218215236457,-0.5002277055981665,-1.0559990527040155,-0.4659056092139176,-0.47782977969197177,-0.4907942098192902,1,1.507,1.489,1.553
0,-0.29073894765562885,1.1004791993034317,-0.38433552947253874,0.9146479873433292,-0.1821653613749085,-0.20122736063576224,-0.2525364622966537,1,3.089,2.821,3.108
0,-0.3843896372035883,-0.6303328532814454,-0.35536248544113175,-0.3857731876617961,-0.12947981199988015,-0.13830031030047446,-0.36608117010041,1,2.046,2.069,1.89
0,-0.12897866570915334,-0.44093117625443706,-0.4133085735039457,-1.2252711141822552,-0.4576536556973468,-0.45016953778635077,-0.5447744807423873,1,3.0,2.743,3.014
0,-0.34182114195451585,-0.4540881312810122,-0.5002277055981665,-1.3041884941957589,-0.8842161759385414,-0.8906588901333645,-0.973824565148385,1,2.794,2.846,2.736
0,-0.35884854005414485,-0.3693573409098683,-0.2974163973783179,-0.9038829434026243,-0.21390364413094992,-0.21920651787441575,-0.2702196544955993,1,1.233,1.271,1.269
0,-0.25668415145637086,-0.6279938390544987,-0.4422816175353526,-0.35717993403371506,-0.9349974283482074,-0.934915277182358,-0.9794087311059467,1,4.581,4.604,4.895
0,-0.24817045240655633,0.7304471486004656,0.16615230712419327,-0.9908064344319907,-0.776940780223122,-0.7772518983203186,-0.6834479353551718,1,1.304,1.259,1.252
0,-0.3843896372035883,-0.6072935631460205,-0.5002277055981665,-0.18333295197498242,-0.5230345181747917,-0.5372992997890567,-0.6545964112411026,1,2.292,2.51,2.46
0,-0.34182114195451585,-0.3215829753244822,-0.5581737936609804,-0.4818465198521484,-0.9426146162096574,-0.9473623860398875,-0.9896463686948099,1,3.124,2.888,3.505
0,-0.12897866570915334,-0.4412820283884791,0.021287086967158537,0.31533339129875076,0.771252652616571,0.742678394393553,0.7405143838230849,1,2.7,2.465,2.685
0,-0.40993073435303184,-0.6093986759502724,-0.5002277055981665,-0.7689227862780819,-0.783923202429451,-0.7841669587967237,-0.7197450140793236,1,1.36,1.41,1.266
0,-0.26519785050618533,-0.47402822756573276,-0.23947030931550398,0.36680124782929663,-0.2830931005391199,-0.19016326387351387,-0.0282391296679217,1,2.862,2.67,3.059
0,-0.39290333625340285,-0.3307051308095743,-0.47125466156675955,-1.0422742909625367,-0.66014389968089,-0.6673024367454753,-0.7560420928034751,1,1.879,1.745,1.463
0,-0.37587593815377385,-0.5661269127517586,-0.4133085735039457,-0.9759379425453886,-0.827722032632788,-0.8346469002744821,-0.7914084772013665,1,2.109,2.244,2.2
0,-0.13749236475896784,-0.3632174285641333,-0.007685957064248408,1.5185375039684006,0.23931903362531934,0.2551666308069836,0.43617733913596735,1,1.666,1.604,1.644
0,-0.25668415145637086,-0.5692845819581367,-0.5581737936609804,-1.5169223011886817,-0.8124876569098881,-0.8215082853693121,-0.8705174949334918,1,4.629,4.495,5.044
0,-0.40993073435303184,-0.2621135386043626,-0.5002277055981665,-1.5077724600276958,-0.8575560184234668,-0.8657646724183056,-0.8705174949334918,1,1.597,1.622,1.383
0,-0.3333074429047013,-0.46157297680724163,-0.3263894414097248,-0.987375243996621,-0.05013410510977699,-0.062234645060016906,0.06855308026314944,1,1.653,1.623,1.665
0,-0.2992526467054433,-0.2804748002858941,-0.3263894414097248,-0.07810977862364422,-0.11043684234625524,-0.1223956712047423,-0.3027939559147097,1,2.63,2.521,2.802
0,-0.40993073435303184,-0.32304485921632387,-0.5581737936609804,1.947436308389616,-0.7655149984309472,-0.775177380177397,-0.7392895949307897,1,1.025,1.031,1.021
0,-0.39290333625340285,-0.6023816332694324,-0.4422816175353526,1.23603615812296,-0.012682931457648193,0.1362275906128134,0.8326531221228543,1,1.279,1.233,1.376
0,-0.39290333625340285,-0.627584511564783,-0.47125466156675955,-1.6724696009254425,-0.3084837267439529,-0.3243154371157755,-0.4768337949253856,1,1.7,1.365,2.085
0,-0.24817045240655633,-0.5288781111876326,-0.15255117722128314,1.5802989318050555,-0.007604806216681586,-0.025584824535069186,0.32356332565847123,1,3.043,2.877,3.36
0,0.1604871019845397,1.698506661778027,-0.0656320451270623,-1.0594302431393852,0.4132448231284255,0.38447826171576144,0.6325538419768902,1,6.119,5.177,5.892
0,0.01575421813769318,-0.1731725226247147,0.05026013099856549,-0.32515548997026433,-0.1497923129637466,-0.1459068768245203,-0.0282391296679217,1,4.987,4.927,4.886
0,-0.10343756855970983,-0.47706894606076344,0.22409839518700717,1.0027152085178188,1.400305416841309,1.3698743796035082,1.9634467285291168,1,3.527,3.116,3.075
0,-0.3843896372035883,-0.06867706203587129,-0.5002277055981665,-0.30342461721292274,-0.5058958454865295,-0.5193201425504033,-0.5205764282596195,1,1.182,1.258,1.185
0,-0.17154716095822584,-0.48063594275685717,-0.47125466156675955,-0.8775771500647899,-0.5560423322410747,-0.5649595416946777,-0.6843786296814323,1,5.259,5.018,6.25
0,-0.3333074429047013,-0.6074105138573678,-0.26844335334691094,-1.4963351585764633,0.012707694747184842,-0.0027651249629319554,0.1253254341650276,1,2.133,2.127,1.863
0,-0.17154716095822584,-0.5730854800769251,-0.0656320451270623,0.8483116389261811,0.902014377571461,0.864383458778285,0.8857026987196917,1,2.661,2.367,3.003
0,-0.052355374260822825,-0.6195733878374906,-0.4133085735039457,-0.5973632645095958,-0.3694212296355522,-0.35335869111667734,-0.3260613140712173,1,7.669,6.81,8.037
0,0.1434597038849107,0.6981102769129275,-0.4422816175353526,-0.2279384276347888,-0.5230345181747917,-0.5359162876937756,-0.49637837577685195,1,7.106,5.035,8.265
0,-0.3162800448050723,-0.36777850630667935,-0.5581737936609804,-0.9667881013844026,-0.9705443050349737,-0.9764056400407893,-0.9933691459998512,1,2.157,1.997,2.123
0,-0.35884854005414485,-0.5562445776429089,-0.5002277055981665,-0.10098438152610904,-0.7591673418797389,-0.7627302713198675,-0.837012499188121,1,2.466,2.31,2.479
0,-0.3333074429047013,0.1517165534981806,-0.23947030931550398,-0.5310269160924478,-0.8981810203511995,-0.904489011086175,-0.8872699928061772,1,1.931,2.037,2.065
0,-0.26519785050618533,0.28474798765577364,-0.2974163973783179,1.4705008378732243,-0.18787825227099614,-0.20675940901688644,-0.3195464537873951,1,2.318,2.206,1.966
0,-0.39290333625340285,-0.1186734911368568,-0.47125466156675955,-0.1501647777664084,-0.3929075588750227,-0.4086791749279193,-0.3316454800287791,1,1.642,1.644,1.678
0,-0.35884854005414485,-0.6165911446981336,-0.5292007496295734,-1.7959924565987526,-0.8651732062849168,-0.8519345514654951,-0.8640026346496696,1,1.017,1.024,1.021
0,-0.39290333625340285,-0.5736702336336618,-0.5292007496295734,-1.3087634147762517,-0.6430052269926279,-0.6348016525063706,-0.6918241842915146,1,1.803,1.634,1.846
0,0.3563021801302732,0.350766664211344,-0.12357813318987619,0.2913150582511627,0.5490846733242821,0.6458675477238796,0.9238611660963638,1,6.187,6.072,7.22
0,-0.026814277111379323,0.6358340231204719,0.36896361534404193,0.10603077474119761,0.804260466682854,0.7903923116807491,0.5618210731811074,1,5.458,4.91,5.527
0,-0.17154716095822584,-0.464847596724967,-0.4133085735039457,-0.7368983422146311,-0.6804564006447564,-0.6887391242223315,-0.7383589006045294,1,4.877,4.118,5.416
0,-0.40993073435303184,-0.6191055849921012,-0.5002277055981665,-1.6427326171522383,-0.9502318040711073,-0.9563519646592142,-1.0157058098300984,1,1.34,1.419,1.283
0,-0.13749236475896784,-0.6257133001832256,-0.18152422125269008,-0.8627086581781876,-0.11551496758722185,-0.11893814096653976,-0.25905132258047575,1,5.655,5.418,5.885
0,-0.35884854005414485,1.8228252679402435,-0.38433552947253874,-0.2107824754579402,-0.663952493611615,-0.674909003269521,-0.7811708396125031,1,2.464,1.976,2.724
0,0.3222473839310152,-0.5472393728691641,0.19512535115560023,-0.4909963610131343,0.6766725700035681,0.7329973097265855,0.9480592185791313,1,4.458,4.236,4.974
0,-0.3843896372035883,-0.010727984563267033,-0.47125466156675955,0.012244902841091837,-0.7655149984309472,-0.775177380177397,-0.8081609750740519,1,2.636,2.753,2.299
0,-0.39290333625340285,-0.5272992765844436,-0.5581737936609804,-0.6694182636523599,-0.8258177356674256,-0.8235828035122337,-0.8882006871324375,1,1.914,1.782,1.51
0,-0.39290333625340285,-0.628461641899888,-0.5002277055981665,-1.101748258508945,-0.7807493741538469,-0.7903905132254885,-0.8928541587637391,1,1.497,1.512,1.346
0,-0.2992526467054433,-0.5540809894829832,-0.6161198817237943,-1.1509286547492446,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,1.415,1.333,1.476
0,0.04980901433695118,-0.26737632061499267,-0.007685957064248408,0.6881894186089274,0.5255983440848117,0.5352265801013957,0.8242768731865117,1,2.784,2.396,2.048
0,-0.30776634575525785,-0.626356529095636,-0.3263894414097248,0.7282199736882409,-0.7064817925047104,-0.7094843056515472,-0.7848936169175443,1,1.78,1.887,1.719
0,-0.3673622391039593,-0.5417426894358395,-0.4422816175353526,0.5303546585819201,-0.6119017098917074,-0.6223545436488411,-0.7755866736549414,1,2.63,2.754,2.616
0,-0.23965675335674183,-0.6223802049098266,0.05026013099856549,-0.25996287169823956,0.07681902591438819,0.059470419324715404,0.003404477424928272,1,1.836,1.729,2.05
0,0.04129531528713668,0.42023538675166067,-0.2974163973783179,0.23069736055963092,0.020959648263755508,0.12585499989820575,0.5292467717619973,1,4.931,4.349,4.328
0,-0.3503348410043303,-0.502447250423135,-0.3263894414097248,0.439999977117184,-0.5801634271356662,-0.5753321324092856,-0.6415666906734584,1,2.729,2.71,2.697
0,-0.40993073435303184,-0.5560106762202143,-0.5581737936609804,-1.6816194420864283,-0.8683470345605208,-0.8685306966088677,-0.9161215169202465,1,2.022,1.956,2.214
0,-0.3162800448050723,-0.6305082793484663,-0.5581737936609804,0.1357677585144019,-0.9197630526253077,-0.9273087106583122,-1.005468172241235,1,2.908,2.652,2.946
0,0.10940490768565268,-0.5533208098592256,-0.5871468376923874,-1.4277113498690688,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,7.561,6.457,7.753
0,-0.3333074429047013,-0.21170778201366142,-0.4422816175353526,1.1685560795606886,-0.6455442896131112,-0.6576213520785079,-0.7988540318114489,1,4.028,3.704,3.693
0,-0.3162800448050723,-0.629163346167972,-0.2974163973783179,-0.024354461802851883,-0.24373762992162853,-0.2523988081611609,-0.1576056410181032,1,2.137,2.138,2.229
0,-0.18857455905785483,-0.45601781801824326,-0.6161198817237943,-0.18790787255547536,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,3.031,2.595,2.919
0,-0.23114305430692733,-0.597703604815539,-0.09460508915846925,1.3767149659731186,-0.6633177279564942,-0.6576213520785079,-0.518715039607099,1,2.214,2.021,2.481
0,-0.32479374385488685,-0.09896729627483093,-0.38433552947253874,0.17122339301322237,-0.43035873252715134,-0.43495640473825925,-0.4368139388961928,1,2.112,2.093,1.806
0,-0.27371154955599986,0.13037304867729207,-0.5581737936609804,-1.1600784959102304,-0.7026731985739855,-0.6555468339355863,-0.5159229566283181,1,2.745,2.534,2.511
0,-0.34182114195451585,-0.5732024307882724,-0.4133085735039457,0.3645137875390501,-0.14915754730862582,-0.16526904615845497,-0.22275424385632414,1,3.91,4.089,4.125
0,0.2541377915324992,-0.5720329236747991,0.16615230712419327,0.9466724314067799,0.17584246811323676,0.16803686880427768,0.07599863487323183,1,6.315,7.177,6.595
0,-0.4014170353032173,-0.23544877641717032,-0.4422816175353526,0.9603971931482588,-0.5496946756898665,-0.5635765295993966,-0.6834479353551718,1,2.359,2.471,2.128
0,-0.0012731799619358222,-0.596651048413413,-0.15255117722128314,-0.887870721370899,-0.001891915320594224,-0.01659524591574214,0.05180058239046384,1,5.516,4.444,5.709
0,-0.2822252486058143,-0.6193979617704696,-0.23947030931550398,-0.17075192037862674,-0.5052610798314087,-0.5165541183598411,-0.5066160133657152,1,2.53,2.39,2.328
0,-0.07789647141026633,-0.5777050331751448,-0.12357813318987619,0.6984829899150365,0.13902606011622898,0.12170596361236245,0.061107525653067034,1,5.218,4.865,5.029
0,-0.4014170353032173,-0.5157211561610575,-0.5581737936609804,-1.015968497624702,-1.0162474322036732,-1.0213535331374235,-1.05200288855425,1,1.16,1.17,1.148
0,-0.3162800448050723,-0.46975952660155507,-0.2974163973783179,-0.6271002482828,-0.16820051696225047,-0.1839397094447489,-0.21623938357250194,1,2.774,2.683,2.613
0,-0.34182114195451585,-0.6090478238162305,-0.3263894414097248,-0.2622503319884861,0.006360038195976442,0.0034584294658329953,-0.07291245732841607,1,2.864,3.012,2.996
0,-0.29073894765562885,-0.07756531609826871,-0.26844335334691094,0.06371275937163769,-0.4849485788675422,-0.4958089369306254,-0.5298833715222225,1,3.922,3.101,4.057
0,-0.4014170353032173,-0.08358827773265644,-0.4422816175353526,-0.7334671517792615,-0.05076887076489775,-0.07260723577462486,-0.11944717364143083,1,1.545,1.616,1.665
0,-0.39290333625340285,-0.5806872763145018,-0.4422816175353526,-1.2881762721640335,-0.6303099138902113,-0.6320356283158085,-0.7011311275541176,1,1.719,1.637,1.661
0,-0.4014170353032173,-0.43455736248600735,-0.4133085735039457,0.08429990198385603,-0.4436888112846886,-0.4259668261189325,-0.32047714811365546,1,1.651,1.683,1.651
0,-0.20560195715748383,-0.4460770075537198,-0.3263894414097248,0.7190701325272549,0.10728777736018782,0.08159861284921219,-0.12037786796769144,1,4.898,4.54,4.25
0,-0.3843896372035883,-0.5825584876960592,-0.35536248544113175,-1.2470019869395967,-0.37322982356627704,-0.39070001768926566,-0.46566546301026196,1,1.472,1.564,1.535
0,2.637973525480559,-0.5025642011344824,1.2671279803176572,0.7831190206541564,0.40181904133625074,0.4107554915261015,0.3868505398441716,1,10.522,8.0,7.024
0,-0.21411565620729833,-0.5860085336808055,0.13717926309278633,1.5414121068708653,0.1206178561177251,0.11963144546944081,0.09926599302973921,1,3.196,2.996,2.801
0,0.3733295782299022,-0.6265904305183306,0.7456131877523322,0.33477680376584584,0.879797579642232,0.8457127954919911,0.8159006242501691,1,20.633,15.597,26.743
0,-0.26519785050618533,0.8538301490719035,-0.2974163973783179,-0.24623810995676068,-0.4468626395602928,-0.46054212850095855,-0.2674275715168185,1,3.244,2.94,3.325
0,-0.23114305430692733,-0.6151877361619655,0.10820621906137938,1.0427457635971322,0.38214130602750507,0.35336048957193794,0.35148415544628003,1,3.327,3.613,3.81
0,-0.4014170353032173,-0.3602351854247763,-0.47125466156675955,-1.187528019393188,-0.6766478067140315,-0.6852815939841289,-0.8137451410316137,1,1.374,1.504,1.443
